Generation,Individual,Fitness,Density,Avg_Neighbors
84,4,6151,0.4872,3.8976
84,5,5814,0.4908,3.9264
84,6,6245,0.4632,3.7056
84,7,5525,0.5048,4.0384
84,8,6055,0.4836,3.8688
84,9,6169,0.4804,3.8432
84,10,6136,0.4844,3.8752
84,11,6668,0.49,3.92
84,12,6295,0.4852,3.8816
84,13,6173,0.4756,3.8048
84,14,5861,0.4876,3.9008
84,15,6166,0.4876,3.9008
84,16,6187,0.4828,3.8624
84,17,6344,0.484,3.872
84,18,5875,0.484,3.872
84,19,6047,0.4964,3.9712
84,20,6517,0.4828,3.8624
84,21,6295,0.486,3.888
84,22,5779,0.476,3.808
84,23,5947,0.4864,3.8912
84,24,6530,0.4864,3.8912
84,25,6380,0.4832,3.8656
84,26,5895,0.4984,3.9872
84,27,6337,0.48,3.84
84,28,5803,0.504,4.032
84,29,6585,0.4732,3.7856
84,30,6223,0.4832,3.8656
84,31,6508,0.4824,3.8592
84,32,5784,0.4952,3.9616
84,33,6032,0.4944,3.9552
84,34,6124,0.4872,3.8976
84,35,5661,0.494,3.952
84,36,5942,0.4976,3.9808
84,37,6673,0.4844,3.8752
84,38,5873,0.4668,3.7344
84,39,5816,0.4844,3.8752
84,40,5906,0.4964,3.9712
84,41,6293,0.4916,3.9328
84,42,5813,0.4872,3.8976
84,43,5792,0.5004,4.0032
84,44,6181,0.4712,3.7696
84,45,6286,0.4864,3.8912
84,46,6410,0.4796,3.8368
84,47,6266,0.4848,3.8784
84,48,6281,0.4848,3.8784
84,49,5715,0.4812,3.8496
85,0,6036,0.4936,3.9488
85,1,5944,0.476,3.808
85,2,5669,0.4808,3.8464
85,3,6007,0.4932,3.9456
85,4,6198,0.4872,3.8976
85,5,6271,0.4788,3.8304
85,6,6356,0.4944,3.9552
85,7,6058,0.4884,3.9072
85,8,6340,0.4884,3.9072
85,9,5720,0.4932,3.9456
85,10,6466,0.4868,3.8944
85,11,6006,0.4984,3.9872
85,12,6148,0.49,3.92
85,13,6288,0.4904,3.9232
85,14,6375,0.4896,3.9168
85,15,6563,0.4812,3.8496
85,16,5731,0.4796,3.8368
85,17,6065,0.4924,3.9392
85,18,6273,0.4912,3.9296
85,19,6474,0.478,3.824
85,20,6168,0.4936,3.9488
85,21,6208,0.4972,3.9776
85,22,5891,0.4952,3.9616
85,23,6021,0.4948,3.9584
85,24,5745,0.4856,3.8848
85,25,6213,0.4876,3.9008
85,26,6205,0.486,3.888
85,27,6355,0.4884,3.9072
85,28,5554,0.4908,3.9264
85,29,5730,0.5024,4.0192
85,30,6778,0.4896,3.9168
85,31,6039,0.4892,3.9136
85,32,5713,0.4928,3.9424
85,33,6572,0.482,3.856
85,34,5493,0.49,3.92
85,35,5972,0.4988,3.9904
85,36,5953,0.4872,3.8976
85,37,6097,0.486,3.888
85,38,6719,0.4696,3.7568
85,39,6196,0.4856,3.8848
85,40,5643,0.496,3.968
85,41,6023,0.49,3.92
85,42,6381,0.4736,3.7888
85,43,5758,0.4924,3.9392
85,44,6211,0.4984,3.9872
85,45,6009,0.4836,3.8688
85,46,6238,0.4884,3.9072
85,47,6149,0.4888,3.9104
85,48,6282,0.49,3.92
85,49,5830,0.4812,3.8496
86,0,6474,0.484,3.872
86,1,5776,0.4964,3.9712
86,2,5975,0.482,3.856
86,3,5847,0.4944,3.9552
86,4,6430,0.4892,3.9136
86,5,5799,0.4928,3.9424
86,6,5836,0.488,3.904
86,7,5564,0.496,3.968
86,8,6809,0.4672,3.7376
86,9,6011,0.492,3.936
86,10,5983,0.4976,3.9808
86,11,5649,0.5012,4.0096
86,12,6214,0.484,3.872
86,13,6372,0.4868,3.8944
86,14,5906,0.4948,3.9584
86,15,6192,0.4848,3.8784
86,16,5981,0.4856,3.8848
86,17,6238,0.4836,3.8688
86,18,5990,0.502,4.016
86,19,5378,0.4992,3.9936
86,20,5927,0.4884,3.9072
86,21,5750,0.4984,3.9872
86,22,6493,0.4808,3.8464
86,23,6077,0.4684,3.7472
86,24,6301,0.4864,3.8912
86,25,5601,0.4988,3.9904
86,26,5941,0.5012,4.0096
86,27,5698,0.4924,3.9392
86,28,6141,0.4796,3.8368
86,29,6506,0.4908,3.9264
86,30,5644,0.4956,3.9648
86,31,6037,0.482,3.856
86,32,6185,0.4844,3.8752
86,33,5870,0.4892,3.9136
86,34,6428,0.4808,3.8464
86,35,5481,0.5004,4.0032
86,36,6196,0.4868,3.8944
86,37,6012,0.4936,3.9488
86,38,5934,0.5004,4.0032
86,39,6471,0.4924,3.9392
86,40,6586,0.4692,3.7536
86,41,5970,0.4768,3.8144
86,42,6004,0.4952,3.9616
86,43,5875,0.4984,3.9872
86,44,5969,0.488,3.904
86,45,6000,0.486,3.888
86,46,6061,0.4884,3.9072
86,47,6145,0.4836,3.8688
86,48,5584,0.4972,3.9776
86,49,6359,0.48,3.84
87,0,6076,0.4748,3.7984
87,1,6503,0.4652,3.7216
87,2,6380,0.4808,3.8464
87,3,6202,0.4704,3.7632
87,4,5810,0.4944,3.9552
87,5,6705,0.494,3.952
87,6,5741,0.4844,3.8752
87,7,5733,0.4952,3.9616
87,8,6160,0.4776,3.8208
87,9,6355,0.4932,3.9456
87,10,6278,0.4672,3.7376
87,11,6046,0.4696,3.7568
87,12,6247,0.4912,3.9296
87,13,5494,0.4884,3.9072
87,14,5853,0.4996,3.9968
87,15,6141,0.478,3.824
87,16,6199,0.4784,3.8272
87,17,5820,0.4816,3.8528
87,18,5913,0.4824,3.8592
87,19,6373,0.4776,3.8208
87,20,5693,0.5012,4.0096
87,21,6036,0.4948,3.9584
87,22,5799,0.4928,3.9424
87,23,6156,0.4892,3.9136
87,24,5502,0.5016,4.0128
87,25,5819,0.5016,4.0128
87,26,5882,0.4764,3.8112
87,27,6568,0.4888,3.9104
87,28,6044,0.4828,3.8624
87,29,6019,0.494,3.952
87,30,6516,0.4768,3.8144
87,31,6460,0.4936,3.9488
87,32,6300,0.4872,3.8976
87,33,6152,0.4884,3.9072
87,34,6095,0.48,3.84
87,35,5064,0.514,4.112
87,36,6248,0.4908,3.9264
87,37,6598,0.4812,3.8496
87,38,5725,0.4884,3.9072
87,39,6664,0.4656,3.7248
87,40,5868,0.4796,3.8368
87,41,6251,0.4936,3.9488
87,42,6287,0.4764,3.8112
87,43,6078,0.4788,3.8304
87,44,6102,0.48,3.84
87,45,5537,0.49,3.92
87,46,5716,0.4972,3.9776
87,47,6118,0.478,3.824
87,48,6171,0.4852,3.8816
87,49,6064,0.4872,3.8976
88,0,5944,0.492,3.936
88,1,5884,0.4908,3.9264
88,2,6469,0.4852,3.8816
88,3,5846,0.484,3.872
88,4,6107,0.4892,3.9136
88,5,6109,0.4804,3.8432
88,6,5905,0.4856,3.8848
88,7,6374,0.4816,3.8528
88,8,6082,0.476,3.808
88,9,6353,0.4744,3.7952
88,10,6360,0.4812,3.8496
88,11,6000,0.4876,3.9008
88,12,5978,0.4932,3.9456
88,13,6199,0.498,3.984
88,14,6609,0.4964,3.9712
88,15,5757,0.498,3.984
88,16,5994,0.4976,3.9808
88,17,6326,0.5024,4.0192
88,18,6425,0.4924,3.9392
88,19,6244,0.4972,3.9776
88,20,5643,0.4696,3.7568
88,21,6457,0.4892,3.9136
88,22,6027,0.476,3.808
88,23,6322,0.4752,3.8016
88,24,6043,0.4924,3.9392
88,25,6125,0.4904,3.9232
88,26,6361,0.4896,3.9168
88,27,6218,0.4976,3.9808
88,28,6067,0.4876,3.9008
88,29,6303,0.486,3.888
88,30,6299,0.4784,3.8272
88,31,6060,0.4744,3.7952
88,32,6194,0.4824,3.8592
88,33,6045,0.5012,4.0096
88,34,6117,0.4856,3.8848
88,35,6268,0.4804,3.8432
88,36,6241,0.4872,3.8976
88,37,5931,0.4868,3.8944
88,38,6500,0.4668,3.7344
88,39,6132,0.4692,3.7536
88,40,5855,0.5048,4.0384
88,41,6232,0.498,3.984
88,42,6343,0.4876,3.9008
88,43,6654,0.494,3.952
88,44,6199,0.4808,3.8464
88,45,6292,0.4872,3.8976
88,46,6459,0.4888,3.9104
88,47,6166,0.4748,3.7984
88,48,6281,0.4832,3.8656
88,49,6226,0.484,3.872
89,0,6725,0.4948,3.9584
89,1,5909,0.4932,3.9456
89,2,5597,0.4972,3.9776
89,3,5815,0.492,3.936
89,4,6331,0.4796,3.8368
89,5,6021,0.5028,4.0224
89,6,5570,0.4912,3.9296
89,7,5482,0.4956,3.9648
89,8,6144,0.4864,3.8912
89,9,6549,0.4864,3.8912
89,10,6772,0.4664,3.7312
89,11,5809,0.4852,3.8816
89,12,6014,0.4808,3.8464
89,13,6527,0.4732,3.7856
89,14,6198,0.4912,3.9296
89,15,5959,0.5044,4.0352
89,16,6111,0.492,3.936
89,17,6704,0.4804,3.8432
89,18,6537,0.478,3.824
89,19,6451,0.4816,3.8528
89,20,6183,0.4724,3.7792
89,21,5696,0.488,3.904
89,22,5926,0.496,3.968
89,23,6219,0.4772,3.8176
89,24,5816,0.4952,3.9616
89,25,6507,0.4812,3.8496
89,26,5661,0.4948,3.9584
89,27,5752,0.5012,4.0096
89,28,6065,0.482,3.856
89,29,6230,0.4732,3.7856
89,30,6259,0.4908,3.9264
89,31,5872,0.5012,4.0096
89,32,6009,0.4848,3.8784
89,33,5846,0.4984,3.9872
89,34,5844,0.4952,3.9616
89,35,6368,0.4948,3.9584
89,36,6173,0.4896,3.9168
89,37,6099,0.488,3.904
89,38,5773,0.4996,3.9968
89,39,5808,0.488,3.904
89,40,6020,0.482,3.856
89,41,6260,0.4828,3.8624
89,42,6530,0.4908,3.9264
89,43,6595,0.4792,3.8336
89,44,6448,0.4856,3.8848
89,45,6578,0.476,3.808
89,46,5982,0.4888,3.9104
89,47,6023,0.488,3.904
89,48,6023,0.4916,3.9328
89,49,5807,0.4996,3.9968
90,0,5705,0.4836,3.8688
90,1,5645,0.4808,3.8464
90,2,6059,0.4824,3.8592
90,3,6225,0.478,3.824
90,4,5558,0.5036,4.0288
90,5,5818,0.4948,3.9584
90,6,6088,0.4752,3.8016
90,7,6209,0.4864,3.8912
90,8,6405,0.4884,3.9072
90,9,6463,0.4792,3.8336
90,10,5626,0.4836,3.8688
90,11,5679,0.4956,3.9648
90,12,6628,0.474,3.792
90,13,5870,0.4976,3.9808
90,14,5627,0.4916,3.9328
90,15,6121,0.4776,3.8208
90,16,5827,0.4884,3.9072
90,17,5756,0.4892,3.9136
90,18,6052,0.4644,3.7152
90,19,6102,0.4752,3.8016
90,20,6146,0.4736,3.7888
90,21,6129,0.4896,3.9168
90,22,5671,0.4836,3.8688
90,23,6087,0.5012,4.0096
90,24,6250,0.5,4.0
90,25,6208,0.488,3.904
90,26,6286,0.4828,3.8624
90,27,6592,0.4808,3.8464
90,28,6564,0.4808,3.8464
90,29,6111,0.5032,4.0256
90,30,6125,0.4844,3.8752
90,31,5985,0.4796,3.8368
90,32,6270,0.4824,3.8592
90,33,6357,0.472,3.776
90,34,5901,0.5004,4.0032
90,35,5754,0.4916,3.9328
90,36,6006,0.4956,3.9648
90,37,5797,0.5092,4.0736
90,38,6245,0.478,3.824
90,39,6210,0.4696,3.7568
90,40,5720,0.4856,3.8848
90,41,5611,0.4844,3.8752
90,42,6024,0.4876,3.9008
90,43,5846,0.48,3.84
90,44,5707,0.4884,3.9072
90,45,6247,0.4812,3.8496
90,46,6096,0.4872,3.8976
90,47,6431,0.4852,3.8816
90,48,5390,0.4956,3.9648
90,49,6102,0.468,3.744
91,0,6255,0.4848,3.8784
91,1,6580,0.4784,3.8272
91,2,6170,0.4896,3.9168
91,3,6283,0.4832,3.8656
91,4,5945,0.5044,4.0352
91,5,5922,0.4948,3.9584
91,6,6411,0.4768,3.8144
91,7,6343,0.4816,3.8528
91,8,5861,0.4756,3.8048
91,9,5714,0.4912,3.9296
91,10,6536,0.478,3.824
91,11,6403,0.4912,3.9296
91,12,6229,0.4876,3.9008
91,13,5925,0.4848,3.8784
91,14,6386,0.4848,3.8784
91,15,6321,0.4844,3.8752
91,16,6112,0.4752,3.8016
91,17,6053,0.4888,3.9104
91,18,5094,0.4812,3.8496
91,19,6062,0.4912,3.9296
91,20,6049,0.4868,3.8944
91,21,6631,0.476,3.808
91,22,6090,0.4904,3.9232
91,23,6014,0.4952,3.9616
91,24,5866,0.5008,4.0064
91,25,5640,0.5072,4.0576
91,26,6071,0.496,3.968
91,27,6149,0.4856,3.8848
91,28,5754,0.4892,3.9136
91,29,6049,0.4864,3.8912
91,30,5832,0.4836,3.8688
91,31,6169,0.4876,3.9008
91,32,6442,0.4812,3.8496
91,33,5254,0.516,4.128
91,34,6000,0.4908,3.9264
91,35,5989,0.4812,3.8496
91,36,6288,0.4652,3.7216
91,37,5734,0.4888,3.9104
91,38,6293,0.4848,3.8784
91,39,6082,0.4816,3.8528
91,40,5979,0.4816,3.8528
91,41,6370,0.4932,3.9456
91,42,6363,0.476,3.808
91,43,6372,0.4876,3.9008
91,44,6359,0.4708,3.7664
91,45,5552,0.498,3.984
91,46,6079,0.4768,3.8144
91,47,5796,0.4808,3.8464
91,48,5926,0.5004,4.0032
91,49,6318,0.4812,3.8496
92,0,5800,0.5004,4.0032
92,1,6668,0.4884,3.9072
92,2,6302,0.4948,3.9584
92,3,6152,0.488,3.904
92,4,5682,0.478,3.824
92,5,5793,0.5084,4.0672
92,6,6089,0.4956,3.9648
92,7,6120,0.4868,3.8944
92,8,5870,0.492,3.936
92,9,5952,0.4896,3.9168
92,10,5629,0.4872,3.8976
92,11,6102,0.4836,3.8688
92,12,5940,0.4816,3.8528
92,13,5630,0.5168,4.1344
92,14,5855,0.4932,3.9456
92,15,6667,0.4772,3.8176
92,16,5372,0.48,3.84
92,17,6186,0.4804,3.8432
92,18,5579,0.4948,3.9584
92,19,6389,0.4924,3.9392
92,20,5851,0.4892,3.9136
92,21,5847,0.494,3.952
92,22,5925,0.4868,3.8944
92,23,5699,0.4848,3.8784
92,24,5988,0.5052,4.0416
92,25,6275,0.4904,3.9232
92,26,6127,0.4844,3.8752
92,27,5774,0.4824,3.8592
92,28,6232,0.4812,3.8496
92,29,6245,0.4896,3.9168
92,30,6050,0.4848,3.8784
92,31,6013,0.4828,3.8624
92,32,6160,0.5032,4.0256
92,33,5541,0.4888,3.9104
92,34,6385,0.4864,3.8912
92,35,5894,0.4872,3.8976
92,36,6008,0.482,3.856
92,37,5867,0.4924,3.9392
92,38,6119,0.4844,3.8752
92,39,6051,0.4772,3.8176
92,40,5817,0.4812,3.8496
92,41,6011,0.4776,3.8208
92,42,5827,0.4784,3.8272
92,43,6440,0.4824,3.8592
92,44,5976,0.4816,3.8528
92,45,5798,0.4956,3.9648
92,46,6280,0.4784,3.8272
92,47,6272,0.484,3.872
92,48,5697,0.4924,3.9392
92,49,6056,0.472,3.776
93,0,5907,0.4924,3.9392
93,1,6475,0.478,3.824
93,2,6115,0.4716,3.7728
93,3,6192,0.4772,3.8176
93,4,6533,0.4808,3.8464
93,5,6610,0.4888,3.9104
93,6,5483,0.4824,3.8592
93,7,6467,0.4748,3.7984
93,8,6110,0.4984,3.9872
93,9,6327,0.4856,3.8848
93,10,5827,0.4828,3.8624
93,11,6453,0.4816,3.8528
93,12,6200,0.4852,3.8816
93,13,6279,0.4856,3.8848
93,14,5591,0.492,3.936
93,15,6290,0.486,3.888
93,16,5770,0.4964,3.9712
93,17,5960,0.4816,3.8528
93,18,6020,0.4876,3.9008
93,19,6082,0.4832,3.8656
93,20,5647,0.5052,4.0416
93,21,5891,0.504,4.032
93,22,5522,0.4924,3.9392
93,23,5961,0.4876,3.9008
93,24,6372,0.4868,3.8944
93,25,6032,0.4916,3.9328
93,26,5991,0.4856,3.8848
93,27,6155,0.4924,3.9392
93,28,6680,0.4624,3.6992
93,29,6077,0.4936,3.9488
93,30,6339,0.4804,3.8432
93,31,5902,0.4816,3.8528
93,32,5769,0.4908,3.9264
93,33,6092,0.4996,3.9968
93,34,5936,0.4892,3.9136
93,35,6149,0.4832,3.8656
93,36,5988,0.4892,3.9136
93,37,6055,0.484,3.872
93,38,6055,0.4844,3.8752
93,39,5898,0.4784,3.8272
93,40,6502,0.4824,3.8592
93,41,6374,0.4824,3.8592
93,42,6153,0.488,3.904
93,43,5647,0.4888,3.9104
93,44,5940,0.4984,3.9872
93,45,6072,0.4992,3.9936
93,46,6449,0.4888,3.9104
93,47,6014,0.4964,3.9712
93,48,5896,0.4984,3.9872
93,49,6166,0.498,3.984
94,0,6066,0.4892,3.9136
94,1,6455,0.4852,3.8816
94,2,6436,0.4828,3.8624
94,3,5976,0.4844,3.8752
94,4,5552,0.4764,3.8112
94,5,5806,0.4912,3.9296
94,6,5675,0.492,3.936
94,7,5866,0.5016,4.0128
94,8,5823,0.4912,3.9296
94,9,5804,0.4812,3.8496
94,10,6324,0.4868,3.8944
94,11,6003,0.4744,3.7952
94,12,5256,0.5052,4.0416
94,13,5567,0.5016,4.0128
94,14,6137,0.4888,3.9104
94,15,6157,0.4824,3.8592
94,16,6531,0.47,3.76
94,17,6020,0.4744,3.7952
94,18,6572,0.4724,3.7792
94,19,6539,0.47,3.76
94,20,6204,0.4784,3.8272
94,21,6062,0.4864,3.8912
94,22,6337,0.4728,3.7824
94,23,6310,0.4852,3.8816
94,24,6349,0.4872,3.8976
94,25,6656,0.4836,3.8688
94,26,6157,0.4848,3.8784
94,27,5811,0.4844,3.8752
94,28,6158,0.4884,3.9072
94,29,6146,0.4916,3.9328
94,30,6219,0.4816,3.8528
94,31,5949,0.4844,3.8752
94,32,5537,0.498,3.984
94,33,5748,0.4868,3.8944
94,34,6485,0.4808,3.8464
94,35,6265,0.4808,3.8464
94,36,5821,0.4952,3.9616
94,37,5885,0.4816,3.8528
94,38,5946,0.4972,3.9776
94,39,5909,0.4896,3.9168
94,40,6245,0.4848,3.8784
94,41,5317,0.5052,4.0416
94,42,5833,0.4852,3.8816
94,43,6194,0.4908,3.9264
94,44,5756,0.4804,3.8432
94,45,6194,0.492,3.936
94,46,6366,0.4768,3.8144
94,47,5935,0.4848,3.8784
94,48,6405,0.4624,3.6992
94,49,6272,0.4788,3.8304
95,0,6690,0.4724,3.7792
95,1,5989,0.4732,3.7856
95,2,6056,0.4864,3.8912
95,3,6030,0.4848,3.8784
95,4,5962,0.4908,3.9264
95,5,6314,0.4784,3.8272
95,6,6300,0.4756,3.8048
95,7,6121,0.48,3.84
95,8,6210,0.4864,3.8912
95,9,5999,0.4828,3.8624
95,10,6059,0.4816,3.8528
95,11,6284,0.4728,3.7824
95,12,6000,0.4748,3.7984
95,13,6208,0.4844,3.8752
95,14,6214,0.4812,3.8496
95,15,6270,0.4796,3.8368
95,16,5929,0.4864,3.8912
95,17,6590,0.472,3.776
95,18,6284,0.48,3.84
95,19,6058,0.4772,3.8176
95,20,5938,0.4872,3.8976
95,21,5864,0.4816,3.8528
95,22,5878,0.4756,3.8048
95,23,5996,0.4868,3.8944
95,24,6312,0.472,3.776
95,25,6159,0.476,3.808
95,26,6306,0.468,3.744
95,27,6188,0.49,3.92
95,28,5829,0.5004,4.0032
95,29,6289,0.4724,3.7792
95,30,6071,0.4948,3.9584
95,31,5555,0.4912,3.9296
95,32,6074,0.4756,3.8048
95,33,6090,0.4792,3.8336
95,34,6497,0.4816,3.8528
95,35,5860,0.472,3.776
95,36,6093,0.4772,3.8176
95,37,6198,0.4664,3.7312
95,38,6312,0.4788,3.8304
95,39,6044,0.47,3.76
95,40,6600,0.4732,3.7856
95,41,6294,0.4864,3.8912
95,42,6033,0.4916,3.9328
95,43,6439,0.4808,3.8464
95,44,6072,0.4844,3.8752
95,45,6293,0.4744,3.7952
95,46,6301,0.4836,3.8688
95,47,6206,0.474,3.792
95,48,6456,0.4816,3.8528
95,49,5976,0.4932,3.9456
96,0,6352,0.4808,3.8464
96,1,6179,0.4876,3.9008
96,2,6248,0.4732,3.7856
96,3,6680,0.472,3.776
96,4,5998,0.4672,3.7376
96,5,6449,0.4816,3.8528
96,6,5940,0.4836,3.8688
96,7,6252,0.474,3.792
96,8,6804,0.47,3.76
96,9,6374,0.482,3.856
96,10,6197,0.4852,3.8816
96,11,6757,0.4708,3.7664
96,12,6177,0.4896,3.9168
96,13,6499,0.4772,3.8176
96,14,6382,0.4752,3.8016
96,15,6350,0.4844,3.8752
96,16,6482,0.4896,3.9168
96,17,5921,0.4732,3.7856
96,18,6491,0.4816,3.8528
96,19,5891,0.472,3.776
96,20,5774,0.4784,3.8272
96,21,6248,0.4808,3.8464
96,22,6090,0.4792,3.8336
96,23,6021,0.4852,3.8816
96,24,5881,0.4856,3.8848
96,25,6002,0.4864,3.8912
96,26,5920,0.482,3.856
96,27,5667,0.4912,3.9296
96,28,6040,0.4804,3.8432
96,29,6008,0.4948,3.9584
96,30,5883,0.4784,3.8272
96,31,6820,0.4668,3.7344
96,32,6159,0.478,3.824
96,33,5713,0.4944,3.9552
96,34,6167,0.4932,3.9456
96,35,5935,0.4836,3.8688
96,36,5905,0.4772,3.8176
96,37,6017,0.4932,3.9456
96,38,5963,0.4896,3.9168
96,39,5671,0.4864,3.8912
96,40,5838,0.4956,3.9648
96,41,6751,0.4812,3.8496
96,42,6186,0.4852,3.8816
96,43,6611,0.4768,3.8144
96,44,6422,0.492,3.936
96,45,5963,0.4848,3.8784
96,46,6158,0.4752,3.8016
96,47,5779,0.4908,3.9264
96,48,6520,0.4916,3.9328
96,49,6051,0.4824,3.8592
97,0,6592,0.4852,3.8816
97,1,5428,0.5,4.0
97,2,6184,0.464,3.712
97,3,6018,0.492,3.936
97,4,6190,0.4856,3.8848
97,5,6613,0.4836,3.8688
97,6,6100,0.488,3.904
97,7,6274,0.4836,3.8688
97,8,6397,0.4764,3.8112
97,9,6507,0.4796,3.8368
97,10,6184,0.4736,3.7888
97,11,6219,0.4776,3.8208
97,12,6072,0.4872,3.8976
97,13,6011,0.4908,3.9264
97,14,5652,0.4948,3.9584
97,15,6029,0.4868,3.8944
97,16,6327,0.478,3.824
97,17,6500,0.4816,3.8528
97,18,5645,0.4856,3.8848
97,19,6187,0.488,3.904
97,20,6162,0.4784,3.8272
97,21,6974,0.4796,3.8368
97,22,6387,0.476,3.808
97,23,6052,0.4816,3.8528
97,24,5749,0.488,3.904
97,25,6247,0.4776,3.8208
97,26,6143,0.4836,3.8688
97,27,6137,0.4952,3.9616
97,28,6655,0.4744,3.7952
97,29,6151,0.4892,3.9136
97,30,5886,0.4952,3.9616
97,31,5962,0.4772,3.8176
97,32,5916,0.4908,3.9264
97,33,6112,0.4776,3.8208
97,34,5864,0.4928,3.9424
97,35,6511,0.4836,3.8688
97,36,5964,0.4944,3.9552
97,37,5793,0.488,3.904
97,38,5998,0.502,4.016
97,39,5998,0.492,3.936
97,40,6037,0.48,3.84
97,41,5789,0.4868,3.8944
97,42,5771,0.4864,3.8912
97,43,6720,0.4768,3.8144
97,44,6447,0.4644,3.7152
97,45,6155,0.4816,3.8528
97,46,6267,0.4868,3.8944
97,47,5846,0.4948,3.9584
97,48,6377,0.478,3.824
97,49,6793,0.4748,3.7984
98,0,6267,0.494,3.952
98,1,5955,0.5012,4.0096
98,2,6025,0.4704,3.7632
98,3,5738,0.4924,3.9392
98,4,6154,0.4832,3.8656
98,5,5895,0.4884,3.9072
98,6,6180,0.4908,3.9264
98,7,6732,0.4828,3.8624
98,8,6147,0.4776,3.8208
98,9,6707,0.468,3.744
98,10,6644,0.4792,3.8336
98,11,6355,0.4844,3.8752
98,12,6485,0.4804,3.8432
98,13,6296,0.4732,3.7856
98,14,5939,0.4836,3.8688
98,15,5673,0.4952,3.9616
98,16,6416,0.4692,3.7536
98,17,5736,0.4948,3.9584
98,18,6089,0.4632,3.7056
98,19,6190,0.48,3.84
98,20,6310,0.4876,3.9008
98,21,6445,0.4824,3.8592
98,22,6369,0.4852,3.8816
98,23,5283,0.4968,3.9744
98,24,5991,0.4828,3.8624
98,25,6309,0.4728,3.7824
98,26,6217,0.474,3.792
98,27,5880,0.468,3.744
98,28,6158,0.4924,3.9392
98,29,6189,0.4832,3.8656
98,30,6387,0.4716,3.7728
98,31,6508,0.4724,3.7792
98,32,6276,0.4672,3.7376
98,33,5995,0.4932,3.9456
98,34,6318,0.4704,3.7632
98,35,6718,0.4764,3.8112
98,36,5563,0.4768,3.8144
98,37,6488,0.4828,3.8624
98,38,6723,0.4776,3.8208
98,39,6326,0.4844,3.8752
98,40,6560,0.4704,3.7632
98,41,6201,0.4788,3.8304
98,42,6028,0.4792,3.8336
98,43,5934,0.488,3.904
98,44,6361,0.4652,3.7216
98,45,6192,0.4768,3.8144
98,46,6164,0.4828,3.8624
98,47,6135,0.4876,3.9008
98,48,6487,0.4936,3.9488
98,49,6558,0.47,3.76
99,0,6378,0.468,3.744
99,1,6664,0.476,3.808
99,2,6274,0.4712,3.7696
99,3,6611,0.4704,3.7632
99,4,5939,0.4808,3.8464
99,5,5677,0.4868,3.8944
99,6,6507,0.4852,3.8816
99,7,6483,0.484,3.872
99,8,5922,0.4716,3.7728
99,9,5864,0.4828,3.8624
99,10,6044,0.4704,3.7632
99,11,6239,0.4868,3.8944
99,12,6295,0.4824,3.8592
99,13,6137,0.4788,3.8304
99,14,5755,0.4776,3.8208
99,15,6203,0.4812,3.8496
99,16,6554,0.4648,3.7184
99,17,5821,0.4808,3.8464
99,18,6134,0.4888,3.9104
99,19,6415,0.4808,3.8464
99,20,6237,0.4816,3.8528
99,21,5686,0.4916,3.9328
99,22,5988,0.4892,3.9136
99,23,6113,0.4764,3.8112
99,24,5783,0.4864,3.8912
99,25,6511,0.488,3.904
99,26,6542,0.468,3.744
99,27,6506,0.4728,3.7824
99,28,6064,0.4888,3.9104
99,29,6072,0.4796,3.8368
99,30,6514,0.4808,3.8464
99,31,6630,0.4816,3.8528
99,32,6116,0.4932,3.9456
99,33,6954,0.4696,3.7568
99,34,6309,0.4728,3.7824
99,35,6316,0.4704,3.7632
99,36,6530,0.4812,3.8496
99,37,6133,0.4772,3.8176
99,38,6267,0.4824,3.8592
99,39,5907,0.4944,3.9552
99,40,6345,0.494,3.952
99,41,6470,0.4752,3.8016
99,42,6151,0.4832,3.8656
99,43,6423,0.4848,3.8784
99,44,6602,0.472,3.776
99,45,6837,0.4768,3.8144
99,46,6445,0.4716,3.7728
99,47,5950,0.4792,3.8336
99,48,6333,0.4688,3.7504
99,49,6513,0.4788,3.8304
